submitter_id,AT2_TRU_score,AT1_score,Club_secretory_score,Ciliated_score,Basal_score,Mucinous_gastric_score,Proliferative_score,EMT_mesenchymal_score,AT2_TRU_p,AT1_p,Club_secretory_p,Ciliated_p,Basal_p,Mucinous_gastric_p,Proliferative_p,EMT_mesenchymal_p,dominant_lineage,lineage_entropy,NKX2_1_expr,driver_gene,RPA_pos
TCGA-38-4628,-0.5003387502111184,-0.15275223616101397,-0.15103608575141086,-0.01644278619859385,0.13000714328248278,-0.4586923162601053,0.03615518047547278,-0.015425764169347322,0.0853903253569204,0.12088253901968521,0.12109016975036042,0.13853579947220823,0.160385244876326,0.08902161826671319,0.14601753815525065,0.138676765102536,Basal,2.0587819966221166,0.39151901460599936,EGFR,1.0
TCGA-38-4629,-0.6521456921339664,0.2692015769656662,-0.5803413195006879,-0.6214259134308868,0.019859466068794185,-0.7631463807500156,0.6726257863480571,1.0076363958254408,0.0571725752999387,0.14365600674799217,0.0614287952509954,0.058956159555303166,0.1119530390103372,0.05116591777829368,0.21504467754944429,0.3006228288076955,EMT_mesenchymal,1.8696948930946182,-0.4921845942625263,NF1,1.0
TCGA-38-4630,-2.27264984244609,-0.37237957343952705,-0.6538572840260523,-0.7921392472646758,0.059885993597532994,-0.37414523444463743,1.5544837245981413,0.29619504899784527,0.010742147224492463,0.07184027600284416,0.0542155384869979,0.04721377022375702,0.11068749085621514,0.07171354234617235,0.4933942567781814,0.14019297808133963,Proliferative,1.5966493770907029,-5.394743811751735,ERBB2,1.0
TCGA-38-4631,-1.953025331844385,0.17578495710546743,-0.9142905784013096,-0.22616096319410023,-0.4156654757407684,0.12648108956844448,1.0064713606342095,-0.8628110478767911,0.01895034818553394,0.15927505195770225,0.05354685466261052,0.1065577054815063,0.08816254045211702,0.1516126217515986,0.3655192691398428,0.05637560836908858,Proliferative,1.7932033880875724,-3.940483546267301,NF1,1.0
TCGA-38-4632,0.10199014477361447,-0.18441068248638226,-0.12241197512409063,0.34361593324027806,0.04435832372242372,0.011875980759245348,1.0622086136710949,0.04922526097489252,0.10820207000475152,0.0812555941772289,0.0864527807508774,0.1377756015557729,0.10214247746036675,0.09887795713933971,0.28265270872931053,0.10264081018235233,Proliferative,1.9819409404226978,0.07514421194543391,NRAS,1.0
TCGA-38-6178,-0.020306169452814587,0.2520893252738898,0.16520190996380532,0.0729031888910914,0.4205364906119675,-0.09831612789111016,-0.261622388866784,0.6252018955917911,0.10218525339950395,0.1341800923642507,0.12301366603610644,0.11216788633951269,0.1587975365579372,0.09451678306763968,0.08027603686902397,0.19486274536602533,EMT_mesenchymal,2.042097682837817,0.4370271590898659,EGFR,1.0
TCGA-38-7271,0.6953366570199825,0.4489947287821633,0.24358845380933397,-0.28406813911285705,-0.02953719828220278,-0.19151468205493524,-0.7035355096945096,0.23586414653798396,0.21888867767490938,0.1710954095037471,0.13932580011681214,0.08220026150026852,0.10602653830620737,0.09017136724650271,0.05403819507533123,0.13825375057622147,AT2_TRU,2.0007282711002548,0.2055311833537545,,0.0
TCGA-38-A44F,0.204477456450509,0.9372406587454949,1.0979047618097946,1.9053167170733332,0.8792394416353481,1.5519413635153374,-0.9960211602483081,0.18872038084615764,0.055250185080510404,0.1149658229622813,0.13500326935977808,0.3026905361903371,0.10848736075423711,0.2125836583685581,0.01663274052320755,0.05438642676109054,Ciliated,1.8373699084326962,-0.301059479966648,,0.0
TCGA-44-2655,0.7400484687774119,0.47156412659312213,0.43643406090667725,0.1955480249483012,-0.05375744755611127,-0.015330229350708246,-1.3042822051317247,-0.6136901201266218,0.22766039772066207,0.17405488712245804,0.16804648322885926,0.13207297240149646,0.10292999722270044,0.10696228939289384,0.029474466936388194,0.058798505974541594,AT2_TRU,1.9519232205931258,0.5172233297887073,,0.0
TCGA-44-2656,0.426098395067353,0.7144869957219309,-0.30332482700032604,-0.6496832394568061,-0.842478980397988,-0.5351099101353192,-0.0436640468665986,0.34455611534068764,0.18628911182281752,0.24856103578832223,0.08982619257046129,0.06353037875269722,0.05239035220302668,0.07124264076995147,0.11645877988230627,0.17170150821041738,AT1,1.9462885303477975,-0.04518341889401646,ERBB2,1.0
TCGA-44-2657,0.6087617332197787,0.5107148152025572,0.7985454440610068,0.7173746644292082,0.4025328729772928,-0.24916198962967329,-0.5191433862883076,0.020204891254562724,0.15755841925960742,0.1428434660095024,0.19048625053041807,0.17563522106629775,0.12819691050675439,0.06681132369562844,0.051003343322525596,0.0874650656092659,Club_secretory,1.9994989086189958,0.1398830708315736,ARAF,1.0
